Date,F,JNJ,JPM,KO,WMT
1999-11-10,11.515020370483398,25.79444694519043,25.0853271484375,13.759557723999023,12.093174934387207
1999-11-11,11.407907485961914,25.997900009155273,25.260488510131836,13.492094039916992,12.159326553344727
1999-11-12,11.434685707092285,26.052532196044922,26.467071533203125,13.670406341552734,12.463637351989746
1999-11-15,11.702475547790527,25.9897518157959,25.708087921142578,13.848713874816895,12.476874351501465
1999-11-16,11.702475547790527,26.648908615112305,26.77845001220703,14.08646011352539,12.675334930419922
1999-11-17,11.274011611938477,26.523351669311523,25.4940242767334,14.249914169311523,12.463637351989746
1999-11-18,10.872323989868164,26.209474563598633,25.96106719970703,14.3687744140625,12.56949234008789
1999-11-19,10.805379867553711,26.41349983215332,25.844301223754883,14.383646011352539,12.304874420166016
1999-11-22,10.858935356140137,26.444883346557617,25.4940242767334,15.542658805847168,12.013784408569336
1999-11-23,10.818765640258789,26.13100814819336,24.890724182128906,15.854702949523926,11.841778755187988
1999-11-24,11.046385765075684,26.30364227294922,24.773954391479492,16.151870727539062,12.265177726745605
1999-11-26,10.845547676086426,25.911270141601562,24.61827278137207,15.824982643127441,12.321409225463867
1999-11-29,10.992834091186523,26.382091522216797,23.95659065246582,15.98226261138916,12.490107536315918
1999-11-30,10.818765640258789,26.052532196044922,24.05389976501465,16.041841506958008,12.19902229309082
1999-12-01,10.845547676086426,25.73863983154297,24.097675323486328,16.250377655029297,12.400793075561523
1999-12-02,10.818765640258789,25.130496978759766,24.61827278137207,16.071636199951172,12.208940505981445
1999-12-03,11.207063674926758,24.420310974121094,25.53294563293457,16.28016471862793,12.503337860107422
1999-12-06,11.220453262329102,24.31045150756836,24.559885025024414,15.397644996643066,12.612492561340332
1999-12-07,10.738428115844727,23.44727325439453,24.482053756713867,14.060822486877441,12.278407096862793
1999-12-08,10.808725357055664,22.905820846557617,24.199853897094727,14.29914379119873,12.41733169555664
1999-12-09,10.77859878540039,23.415884017944336,24.248510360717773,14.80556583404541,13.178114891052246
1999-12-10,10.484025001525879,23.698383331298828,24.5793514251709,15.073674201965332,13.389809608459473
1999-12-13,10.470633506774902,23.400192260742188,24.45285987854004,14.775773048400879,14.39538288116455
1999-12-14,10.390300750732422,23.651290893554688,23.839834213256836,14.5970458984375,14.19691276550293
1999-12-15,10.591144561767578,23.772926330566406,23.50898551940918,14.269347190856934,13.985712051391602
1999-12-16,10.64470100402832,23.76116180419922,23.353296279907227,13.941658973693848,14.538527488708496
1999-12-17,10.725035667419434,23.82394027709961,22.6527042388916,14.239559173583984,13.770551681518555
1999-12-20,10.818765640258789,23.098068237304688,22.497011184692383,14.194878578186035,13.618278503417969
1999-12-21,10.872323989868164,22.850887298583984,23.353296279907227,13.926767349243164,13.730834007263184
1999-12-22,10.925882339477539,22.992130279541016,23.31438636779785,13.941658973693848,13.916206359863281
1999-12-23,11.314177513122559,23.996585845947266,24.131744384765625,14.120402336120605,14.27370834350586
1999-12-27,11.220453262329102,24.545875549316406,23.820362091064453,14.179986000061035,14.710659980773926
1999-12-28,11.28740119934082,23.96518898010254,23.80091094970703,14.090615272521973,14.684171676635742
1999-12-29,11.327566146850586,23.21185302734375,24.151203155517578,14.045928955078125,14.27370834350586
1999-12-30,11.474857330322266,23.478647232055664,24.306894302368164,13.926767349243164,14.366397857666016
1999-12-31,11.421295166015625,23.415884017944336,24.190128326416016,13.882078170776367,14.64444637298584
2000-01-03,11.220453262329102,23.149076461791992,22.691621780395508,13.43523120880127,14.154542922973633
2000-01-04,10.845547676086426,22.301584243774414,22.193740844726562,13.450129508972168,13.624903678894043
2000-01-05,10.885711669921875,22.537002563476562,22.05673599243164,13.569287300109863,13.346840858459473
2000-01-06,10.8991060256958,23.24324607849121,22.369874954223633,13.584185600280762,13.492494583129883
2000-01-07,11.702475547790527,24.23198699951172,22.780868530273438,14.47787857055664,14.512044906616211
2000-01-10,11.48824405670166,23.61990737915039,22.389442443847656,14.016134262084961,14.247230529785156
2000-01-11,11.180282592773438,23.698383331298828,21.861019134521484,14.492772102355957,14.035367012023926
2000-01-12,11.501631736755371,23.478647232055664,21.998023986816406,14.6566162109375,13.783794403076172
2000-01-13,11.367737770080566,23.44727325439453,22.330726623535156,14.433199882507324,13.797030448913574
2000-01-14,11.08655834197998,23.525747299194336,23.133140563964844,14.552351951599121,13.664627075195312
2000-01-18,11.622136116027832,22.929363250732422,22.232879638671875,15.490738868713379,13.889721870422363
2000-01-19,11.448075294494629,23.007829666137695,23.2114315032959,15.550312042236328,13.571938514709473
2000-01-20,11.18697738647461,23.086299896240234,23.191869735717773,15.69926643371582,13.426281929016113
2000-01-21,10.805379867553711,22.568391799926758,22.839588165283203,15.937582015991211,13.227678298950195
2000-01-24,10.95266342163086,21.0146541595459,22.859146118164062,15.460943222045898,12.578868865966797
2000-01-25,10.738428115844727,21.407012939453125,23.367998123168945,15.69926643371582,12.949615478515625
2000-01-26,10.283185005187988,20.967580795288086,24.56184196472168,15.028995513916016,13.121746063232422
2000-01-27,10.698263168334961,20.214250564575195,25.26641082763672,14.179986000061035,12.52590560913086
2000-01-28,10.60358715057373,21.218677520751953,24.013835906982422,13.569287300109863,11.678487777709961
2000-01-31,10.765884399414062,21.611045837402344,25.26641082763672,13.688438415527344,11.599040985107422
2000-02-01,10.779417037963867,21.297143936157227,26.225391387939453,13.852294921875,12.433221817016602
2000-02-02,10.52243709564209,21.438398361206055,25.794830322265625,13.43523120880127,12.367018699645996
2000-02-03,10.549484252929688,20.920499801635742,26.04926109313965,13.167123794555664,12.367018699645996
2000-02-04,10.400712013244629,20.62230110168457,25.59912109375,13.405445098876953,11.930061340332031
2000-02-07,10.373663902282715,20.449655532836914,25.736122131347656,13.554389953613281,11.810894966125488
2000-02-08,10.41423511505127,20.606605529785156,26.636394500732422,13.628867149353027,12.605359077453613
2000-02-09,10.211360931396484,20.08869171142578,25.951396942138672,13.584185600280762,12.247846603393555
2000-02-10,10.170784950256348,19.58648109436035,26.029687881469727,13.509706497192383,12.07571792602539
2000-02-11,9.981433868408203,19.515281677246094,25.873111724853516,13.241598129272461,11.87709903717041
2000-02-14,10.184310913085938,19.562530517578125,24.757558822631836,12.899015426635742,12.472940444946289
2000-02-15,10.035537719726562,20.082313537597656,25.38384246826172,13.271380424499512,12.287567138671875
2000-02-16,10.022013664245605,20.11381721496582,24.894556045532227,12.764959335327148,11.175328254699707
2000-02-17,9.927337646484375,19.956308364868164,24.542259216308594,12.467065811157227,10.248472213745117
2000-02-18,9.386343955993652,19.515281677246094,23.407150268554688,12.243635177612305,10.116060256958008
2000-02-22,9.535114288330078,19.814546585083008,24.18999671936035,12.333005905151367,10.19550609588623
2000-02-23,9.305191993713379,19.18451499938965,24.229129791259766,12.213849067687988,9.957171440124512
2000-02-24,9.19698715209961,18.585979461669922,23.7985782623291,11.871261596679688,10.14254093170166
2000-02-25,9.291664123535156,18.14495849609375,23.759431838989258,11.603156089782715,9.427532196044922
2000-02-28,9.23756217956543,18.33397674560547,24.405275344848633,11.752108573913574,9.785033226013184
2000-02-29,9.007640838623047,18.14495849609375,24.933692932128906,11.588260650634766,10.327913284301758
2000-03-01,9.000876426696777,18.49147605895996,25.67740821838379,12.15427017211914,10.380877494812012
2000-03-02,8.953539848327637,18.570226669311523,25.227258682250977,11.826576232910156,10.711906433105469
2000-03-03,9.23756217956543,18.522979736328125,25.403413772583008,11.9457368850708,11.148850440979004
2000-03-06,9.075264930725098,17.766942977905273,26.127534866333008,11.677629470825195,10.698662757873535
2000-03-07,8.89943790435791,17.26290512084961,25.618694305419922,11.230782508850098,10.076333045959473
2000-03-08,9.21051025390625,17.89295196533203,24.737987518310547,11.320150375366211,10.235228538513184
2000-03-09,9.007640838623047,18.31822395324707,25.403413772583008,11.141408920288086,10.367636680603027
2000-03-10,8.885913848876953,17.861452102661133,24.640127182006836,10.843513488769531,10.155779838562012
2000-03-13,9.21051025390625,17.640939712524414,25.070697784423828,10.465556144714355,10.102815628051758
2000-03-14,8.872389793395996,18.33397674560547,24.737987518310547,10.360906600952148,10.116060256958008
2000-03-15,9.535114288330078,19.38927459716797,26.029687881469727,11.377559661865234,10.924241065979004
2000-03-16,9.481010437011719,20.11381721496582,28.221654891967773,11.900836944580078,11.587127685546875
2000-03-17,9.656835556030273,20.050819396972656,28.495655059814453,11.751326560974121,11.825754165649414
2000-03-20,9.467486381530762,19.987812042236328,27.106107711791992,11.616768836975098,11.693181991577148
2000-03-21,9.913805961608887,20.224071502685547,28.808794021606445,11.826082229614258,12.011367797851562
2000-03-22,9.521588325500488,20.728086471557617,28.671798706054688,11.257955551147461,11.746211051940918
2000-03-23,9.629786491394043,20.161067962646484,30.844194412231445,11.242998123168945,11.454540252685547
2000-03-24,9.656835556030273,18.207969665527344,30.120071411132812,11.242998123168945,11.772730827331543
2000-03-27,9.562162399291992,17.57793426513672,29.65035629272461,10.824374198913574,11.759466171264648
2000-03-28,9.629786491394043,18.14495849609375,29.513347625732422,10.734674453735352,11.560612678527832
2000-03-29,9.697413444519043,17.908702850341797,28.299943923950195,11.213099479675293,12.462118148803711
2000-03-30,10.08963680267334,17.829954147338867,27.24309539794922,11.616768836975098,12.515151023864746
2000-03-31,9.940862655639648,17.703937530517578,27.301809310913086,11.228050231933594,11.984847068786621
2000-04-03,10.170784950256348,18.207969665527344,28.96535873413086,11.796178817749023,12.979161262512207
2000-04-04,10.61711311340332,19.342025756835938,27.306507110595703,12.528773307800293,12.727270126342773
2000-04-05,10.671210289001465,19.53103256225586,27.188474655151367,11.392509460449219,12.356061935424805
2000-04-06,10.806467056274414,18.8695011138916,27.522916793823242,10.943984985351562,12.965906143188477
2000-04-07,10.46833610534668,18.664735794067383,27.188474655151367,11.048630714416504,13.045454025268555
2000-04-10,11.049911499023438,19.153011322021484,27.73931884765625,10.764573097229004,13.482949256896973
2000-04-11,11.239258766174316,19.720035552978516,27.070432662963867,11.28785514831543,13.443174362182617
2000-04-12,11.604435920715332,19.405027389526367,27.32618522644043,11.601818084716797,13.244319915771484
2000-04-13,11.78026008605957,19.216018676757812,26.5982723236084,11.302802085876465,12.74052906036377
2000-04-14,11.306879043579102,18.475723266601562,24.827680587768555,11.242998123168945,11.66666316986084
2000-04-17,12.348310470581055,19.53103256225586,24.74899673461914,11.601818084716797,11.454540252685547
2000-04-18,11.983134269714355,20.539081573486328,25.33919906616211,11.631718635559082,11.42802906036377
2000-04-19,11.901984214782715,20.728086471557617,24.552265167236328,11.766280174255371,11.653411865234375
2000-04-20,11.929036140441895,20.570589065551758,24.33585548400879,11.826082229614258,12.23674201965332
2000-04-24,11.969611167907715,21.13762092590332,23.529247283935547,11.870929718017578,12.488633155822754
2000-04-25,11.901984214782715,21.24787712097168,24.571924209594727,12.080246925354004,12.660981178283691
2000-04-26,11.901984214782715,20.854114532470703,24.060426712036133,11.826082229614258,12.462118148803711
2000-04-27,11.929036140441895,20.91710662841797,23.253808975219727,11.542015075683594,12.23674201965332
2000-04-28,11.956326484680176,20.79109764099121,22.702972412109375,11.302802085876465,11.746211051940918
2000-05-01,11.806197166442871,20.838354110717773,23.214473724365234,11.063593864440918,12.289772987365723
2000-05-02,11.628759384155273,21.21637535095215,23.962045669555664,11.063593864440918,12.223485946655273
2000-05-03,11.587813377380371,20.980117797851562,23.371845245361328,11.601818084716797,11.335226058959961
2000-05-04,11.492274284362793,20.9328556060791,23.057079315185547,11.601818084716797,10.818181991577148
2000-05-05,11.546866416931152,21.169111251831055,22.72263526916504,11.257955551147461,10.884469032287598
2000-05-08,11.697006225585938,22.114168167114258,22.663633346557617,11.601818084716797,11.109843254089355
2000-05-09,11.587813377380371,21.92514991760254,22.30950927734375,12.080246925354004,11.242432594299316
2000-05-10,11.41037654876709,21.547143936157227,21.64060401916504,12.63342571258545,12.024621963500977
2000-05-11,11.560517311096191,21.68890380859375,22.034076690673828,12.812835693359375,11.878786087036133
2000-05-12,11.656060218811035,21.547143936157227,22.545581817626953,12.49886417388916,12.051136016845703
2000-05-15,11.437676429748535,21.73614501953125,23.48988914489746,12.379253387451172,12.090909957885742
2000-05-16,11.615113258361816,22.003923416137695,23.371845245361328,11.706473350524902,12.303025245666504
2000-05-17,11.437676429748535,21.940906524658203,23.29317283630371,11.542015075683594,11.958335876464844
2000-05-18,11.710653305053711,22.30318260192871,23.647281646728516,11.826082229614258,12.289772987365723
2000-05-19,11.669706344604492,22.447351455688477,22.82100486755371,11.97558879852295,12.104165077209473
2000-05-22,11.191998481750488,21.973102569580078,22.72263526916504,12.12509536743164,12.170453071594238
2000-05-23,11.21929931640625,22.004722595214844,23.017742156982422,11.960638046264648,12.130681991577148
2000-05-24,11.34213638305664,22.747697830200195,22.545581817626953,12.603519439697266,12.064393043518066
2000-05-25,11.069159507751465,22.589616775512695,22.11277198791504,12.603519439697266,11.66666316986084
2000-05-26,10.523212432861328,22.28926658630371,22.191457748413086,13.052051544189453,11.454540252685547
2000-05-30,10.714293479919434,22.49477195739746,23.135780334472656,12.887585639953613,11.321967124938965
2000-05-31,10.605100631713867,22.637048721313477,23.509571075439453,12.76797103881836,12.223485946655273
2000-06-01,10.809834480285645,22.17862319946289,24.276830673217773,12.738079071044922,12.090909957885742
2000-06-02,10.564157485961914,21.245941162109375,25.398212432861328,12.573620796203613,12.528410911560059
2000-06-05,11.11011028289795,21.245941162109375,24.985074996948242,12.439059257507324,12.581438064575195
2000-06-06,10.919021606445312,21.277563095092773,24.237489700317383,12.394208908081055,12.356061935424805
2000-06-07,10.796183586120605,21.166900634765625,24.198137283325195,12.678277969360352,12.276512145996094
2000-06-08,10.700643539428711,21.467247009277344,24.080089569091797,12.63342571258545,12.064393043518066
2000-06-09,10.891730308532715,21.783418655395508,23.076757431030273,12.513822555541992,11.454540252685547
2000-06-12,10.946318626403809,21.443546295166016,22.943967819213867,12.588570594787598,11.1893892288208
2000-06-13,10.905381202697754,22.257654190063477,22.75214958190918,12.809357643127441,11.66666316986084
2000-06-14,10.536860466003418,22.700279235839844,23.63744354248047,12.719368934631348,11.705953598022461
2000-06-15,10.045501708984375,22.92160415649414,23.047256469726562,13.409332275390625,11.785587310791016
2000-06-16,9.82712459564209,22.65285873413086,21.453704833984375,13.319328308105469,11.440508842468262
2000-06-19,9.74522876739502,22.810930252075195,22.1324405670166,13.064347267150879,11.546686172485352
2000-06-20,9.390362739562988,22.39991569519043,22.634098052978516,12.704364776611328,11.573232650756836
2000-06-21,9.540494918823242,22.731887817382812,22.191457748413086,12.839357376098633,11.45378303527832
2000-06-22,9.540494918823242,22.39991569519043,21.896358489990234,13.469328880310059,11.148523330688477
2000-06-23,9.70428466796875,22.700279235839844,22.1324405670166,13.88930606842041,11.413959503173828
2000-06-26,9.36306095123291,24.154603958129883,22.457054138183594,14.159285545349121,11.413959503173828
2000-06-27,9.36306095123291,24.771120071411133,22.634098052978516,13.88930606842041,12.064298629760742
2000-06-28,9.60874080657959,24.80668830871582,22.213590621948242,14.410526275634766,11.888439178466797
2000-06-29,9.831328392028809,24.929210662841797,22.486560821533203,14.174287796020508,11.493596076965332
2000-06-30,9.774503707885742,25.767024993896484,21.748809814453125,13.78431224822998,12.236834526062012
2000-07-03,9.987605094909668,25.56153678894043,22.614152908325195,13.9642972946167,12.077568054199219
2000-07-05,10.186503410339355,25.545713424682617,22.703304290771484,14.099292755126953,12.104110717773438
2000-07-06,10.52747631072998,25.213748931884766,22.822172164916992,14.14429759979248,12.21028995513916
2000-07-07,10.51326847076416,25.22955894470215,23.802804946899414,14.099292755126953,13.07297420501709
2000-07-10,10.626923561096191,25.3402156829834,23.65422248840332,13.814310073852539,13.006608963012695
2000-07-11,10.868448257446289,25.3402156829834,24.0999813079834,13.484319686889648,13.16588020324707
2000-07-12,10.98210620880127,24.8027400970459,24.040544509887695,13.469328880310059,12.953521728515625
2000-07-13,10.953688621520996,24.091392517089844,24.12968635559082,13.904301643371582,12.555359840393066
2000-07-14,10.79741096496582,23.221940994262695,24.96173667907715,13.829306602478027,12.635000228881836
2000-07-17,10.534578323364258,23.862165451049805,24.73887062072754,13.761811256408691,12.893794059753418
2000-07-18,10.669550895690918,24.028146743774414,24.21883201599121,13.9642972946167,12.75444221496582
2000-07-19,10.783203125,23.569721221923828,24.0999813079834,14.519269943237305,12.741174697875977
2000-07-20,10.768997192382812,23.237743377685547,24.397138595581055,14.519269943237305,12.741174697875977
2000-07-21,10.768997192382812,23.332595825195312,25.07318115234375,14.605523109436035,12.674809455871582
2000-07-24,10.754638671875,23.88982391357422,24.516002655029297,14.219286918640137,12.197015762329102
2000-07-25,10.869507789611816,23.64875030517578,24.3674259185791,14.219286918640137,12.568631172180176
2000-07-26,10.740278244018555,22.826730728149414,23.475936889648438,14.114294052124023,12.475730895996094
2000-07-27,10.797714233398438,23.233793258666992,23.71365737915039,14.504270553588867,12.75444221496582
2000-07-28,10.596696853637695,23.68828010559082,23.000471115112305,15.044241905212402,12.462454795837402
2000-07-31,10.697200775146484,23.538105010986328,23.683944702148438,14.71425724029541,11.732492446899414
2000-08-01,10.768999099731445,23.98072624206543,24.54572105407715,15.119244575500488,11.573232650756836
2000-08-02,10.697200775146484,24.40753746032715,24.45657730102539,15.104249000549316,11.480323791503906
2000-08-03,11.747482299804688,24.534000396728516,23.891950607299805,15.119244575500488,11.440508842468262
2000-08-04,11.697283744812012,24.423349380493164,24.932024002075195,14.909250259399414,11.24143123626709
2000-08-07,11.722382545471191,24.498435974121094,25.466941833496094,14.729253768920898,11.705953598022461
2000-08-08,11.847888946533203,24.451019287109375,25.43719482421875,14.624267578125,12.236834526062012
2000-08-09,11.847888946533203,23.98072624206543,24.872596740722656,14.354276657104492,11.387420654296875
2000-08-10,11.847888946533203,24.63675880432129,24.664573669433594,14.639265060424805,10.829996109008789
2000-08-11,11.697283744812012,24.747413635253906,24.724010467529297,14.939254760742188,11.068891525268555
2000-08-14,11.647074699401855,24.613037109375,25.08060646057129,15.134244918823242,11.228153228759766
2000-08-15,11.421163558959961,24.30478858947754,24.63486099243164,14.879250526428223,10.949442863464355
2000-08-16,11.370965003967285,24.747413635253906,23.951391220092773,14.5642728805542,10.604366302490234
2000-08-17,10.86893081665039,24.534000396728516,24.0999813079834,14.324278831481934,10.617645263671875
2000-08-18,11.14504337310791,24.468494415283203,24.12968635559082,14.474278450012207,10.803446769714355
2000-08-21,10.944231986999512,24.615205764770508,24.21883201599121,14.354276657104492,10.40528678894043
2000-08-22,11.245453834533691,24.805530548095703,25.08060646057129,13.919303894042969,10.431836128234863
2000-08-23,10.994436264038086,24.59935188293457,25.823530197143555,14.110538482666016,10.431836128234863
2000-08-24,11.14504337310791,24.42489242553711,25.31834602355957,13.904301643371582,10.49819278717041
2000-08-25,11.094844818115234,24.218706130981445,24.753732681274414,13.439327239990234,10.72381591796875
2000-08-28,10.517511367797852,24.04424285888672,25.050901412963867,13.679319381713867,10.51146411895752
2000-08-29,10.14098834991455,23.600147247314453,24.664573669433594,13.514320373535156,10.49819278717041
2000-08-30,10.392000198364258,23.15605354309082,25.31834602355957,13.019349098205566,10.285839080810547
2000-08-31,9.714263916015625,23.33448600769043,26.56641960144043,12.63311767578125,10.113309860229492
2000-09-01,10.040578842163086,23.504993438720703,26.774433135986328,13.019349098205566,10.352201461791992
2000-09-05,10.592813491821289,23.66358757019043,27.160757064819336,13.514320373535156,10.564553260803223
2000-09-06,10.467304229736328,23.66358757019043,26.625864028930664,13.034351348876953,10.617645263671875
2000-09-07,10.392000198364258,23.71117401123047,27.220199584960938,12.959351539611816,10.829996109008789
2000-09-08,10.442204475402832,23.972862243652344,27.487640380859375,13.09434700012207,11.068891525268555
2000-09-11,10.442204475402832,24.11165428161621,27.339061737060547,12.719368934631348,11.546686172485352
2000-09-12,10.065683364868164,24.520051956176758,25.11033058166504,12.839357376098633,11.46705150604248
2000-09-13,10.16608715057373,24.77381706237793,24.0999813079834,12.639532089233398,11.45323657989502
2000-09-14,10.392000198364258,24.345582962036133,23.773096084594727,12.278400421142578,11.160921096801758
2000-09-15,10.392000198364258,24.10767936706543,23.357057571411133,12.233261108398438,11.054631233215332
2000-09-18,10.442204475402832,23.378110885620117,22.138683319091797,12.789999008178711,10.868617057800293
2000-09-19,10.341797828674316,23.298803329467773,22.287273406982422,12.729818344116211,10.602875709533691
2000-09-20,10.065683364868164,23.112459182739258,22.10896873474121,12.0978422164917,10.31057071685791
2000-09-21,9.965274810791016,23.91736602783203,21.21748161315918,11.932321548461914,10.629453659057617
2000-09-22,10.29159927368164,24.3297176361084,22.465574264526367,12.729818344116211,10.735745429992676
2000-09-25,10.216292381286621,24.325777053833008,22.346715927124023,12.895332336425781,10.416862487792969
2000-09-26,9.789567947387695,23.980798721313477,21.90096092224121,13.22636604309082,10.071404457092285
2000-09-27,9.940177917480469,24.131458282470703,21.63351821899414,13.391889572143555,10.230847358703613
2000-09-28,10.065683364868164,23.6953182220459,22.287273406982422,13.346747398376465,10.323853492736816
2000-09-29,10.241392135620117,23.838054656982422,21.96038818359375,13.27151107788086,10.230847358703613
2000-10-02,10.467304229736328,23.647733688354492,22.584430694580078,13.722925186157227,9.832243919372559
2000-10-03,10.29159927368164,23.473264694213867,22.227834701538086,13.557401657104492,9.739235877990723
2000-10-04,10.592813491821289,22.918155670166016,21.81253433227539,13.783110618591309,9.805670738220215
2000-10-05,10.41710376739502,23.616016387939453,21.273958206176758,14.23452377319336,9.792379379272461
2000-10-06,10.16608715057373,23.425687789916992,20.525920867919922,14.069002151489258,9.672799110412598
2000-10-09,10.392000198364258,23.171920776367188,20.136959075927734,13.91853141784668,9.593085289001465
2000-10-10,10.090787887573242,24.01251792907715,19.53851890563965,14.008813858032227,9.858819007873535
2000-10-11,9.689165115356445,24.361454010009766,19.478683471679688,14.09909439086914,9.632939338684082
2000-10-12,9.387943267822266,24.615205764770508,18.102313995361328,13.783110618591309,9.380489349365234
2000-10-13,10.191195487976074,24.313875198364258,18.999948501586914,13.76805591583252,9.566509246826172
2000-10-16,9.889973640441895,24.59935188293457,18.94010353088379,14.114142417907715,10.058116912841797
2000-10-17,9.814668655395508,24.631059646606445,18.16214370727539,13.948625564575195,9.779096603393555
2000-10-18,10.065683364868164,23.91736602783203,17.65349578857422,14.008813858032227,9.938538551330566
2000-10-19,10.29159927368164,23.282947540283203,18.640892028808594,13.753019332885742,10.164417266845703
2000-10-20,10.065683364868164,23.31465721130371,18.371597290039062,13.196273803710938,9.898675918579102
2000-10-23,10.115884780883789,23.2353572845459,18.371597290039062,13.316649436950684,10.058116912841797
2000-10-24,10.366901397705078,23.2670841217041,19.17947006225586,13.512263298034668,10.28399658203125
2000-10-25,10.090787887573242,23.838054656982422,19.14956283569336,13.948625564575195,9.7658052444458
2000-10-26,10.090787887573242,23.631864547729492,19.14956283569336,14.129195213317871,9.234338760375977
2000-10-27,10.266496658325195,23.536697387695312,20.436159133911133,14.189380645751953,9.194474220275879
2000-10-30,10.769407272338867,23.949071884155273,20.944814682006836,14.415085792541504,9.30076789855957
2000-10-31,10.617011070251465,23.378110885620117,21.782617568969727,14.5354585647583,9.646230697631836
2000-11-01,10.490011215209961,23.092613220214844,21.87236976623535,14.655840873718262,9.925251007080078
2000-11-02,10.591611862182617,22.807126998901367,21.782617568969727,14.625743865966797,10.297285079956055
2000-11-03,10.28681468963623,23.2670841217041,21.273958206176758,14.279661178588867,10.071404457092285
2000-11-06,10.744006156921387,23.36224365234375,21.782617568969727,14.565557479858398,10.416862487792969
2000-11-07,10.159814834594727,23.378110885620117,21.513322830200195,14.460217475891113,10.403580665588379
2000-11-08,10.083617210388184,23.71117401123047,20.855064392089844,14.490328788757324,10.36371898651123
2000-11-09,10.337614059448242,23.742891311645508,21.124343872070312,15.001921653747559,10.018258094787598
2000-11-10,10.18521785736084,23.964942932128906,20.495994567871094,14.896592140197754,9.287483215332031
2000-11-13,10.28681468963623,23.616016387939453,20.166879653930664,14.700983047485352,9.632939338684082
2000-11-14,10.28681468963623,24.01251792907715,20.376314163208008,14.580604553222656,9.965108871459961
2000-11-15,10.66781234741211,24.10767936706543,19.508609771728516,14.7611665725708,10.416862487792969
2000-11-16,10.159814834594727,23.901498794555664,19.56844711303711,14.911638259887695,10.257421493530273
2000-11-17,10.134417533874512,24.221689224243164,18.970027923583984,14.791263580322266,10.323853492736816
2000-11-20,9.550227165222168,24.492237091064453,18.461362838745117,13.617592811584473,10.177701950073242
2000-11-21,9.9058198928833,24.890098571777344,18.521202087402344,13.301600456237793,10.018258094787598
2000-11-22,9.677227973937988,24.571802139282227,17.92278480529785,14.339850425720215,9.752522468566895
2000-11-24,9.778822898864746,24.20577621459961,18.73065948486328,14.204422950744629,9.606361389160156
2000-11-27,9.982019424438477,24.79460334777832,18.8503360748291,14.339850425720215,10.483296394348145
2000-11-28,9.804226875305176,25.494848251342773,18.192068099975586,14.550516128540039,10.416862487792969
2000-11-29,9.931222915649414,25.526668548583984,18.16214370727539,14.998969078063965,11.028053283691406
2000-11-30,9.245429992675781,25.463010787963867,17.65349578857422,15.119684219360352,11.094490051269531
2000-12-01,9.82962417602539,24.890098571777344,17.862939834594727,15.014058113098145,10.881902694702148
2000-12-04,9.677227973937988,25.35161590576172,18.16214370727539,15.14986515045166,11.439949035644531
2000-12-05,10.058219909667969,25.3356990814209,19.777889251708984,14.832992553710938,11.7455472946167
2000-12-06,9.70262622833252,24.476335525512695,19.17947006225586,14.697176933288574,11.652541160583496
2000-12-07,9.753425598144531,24.715038299560547,18.760583877563477,15.059326171875,11.692392349243164
2000-12-08,9.804226875305176,24.53998374938965,19.14956283569336,14.697176933288574,11.572813034057617
2000-12-11,9.70262622833252,24.349010467529297,20.346397399902344,14.078510284423828,10.921764373779297
2000-12-12,9.601027488708496,24.69912338256836,20.58576774597168,14.00306224822998,11.028053283691406
2000-12-13,9.601027488708496,25.128807067871094,21.303871154785156,13.957796096801758,10.695883750915527
2000-12-14,9.448633193969727,25.27204704284668,20.525920867919922,13.761632919311523,10.855330467224121
2000-12-15,9.14383602142334,25.09699058532715,21.034574508666992,12.916613578796387,10.602875709533691
2000-12-18,9.550227165222168,25.09699058532715,21.722768783569336,13.248591423034668,10.749038696289062
2000-12-19,9.575627326965332,25.256132125854492,21.453489303588867,13.701272964477539,10.204273223876953
2000-12-20,8.991436958312988,25.622161865234375,20.825143814086914,13.58056354522705,10.416601181030273
2000-12-21,9.82962417602539,25.71763038635254,21.633010864257812,14.335027694702148,11.015256881713867
2000-12-22,9.270830154418945,25.84496307373047,21.842456817626953,14.214320182800293,11.17488956451416
2000-12-26,9.753425598144531,26.067768096923828,21.902297973632812,14.48592758178711,10.775793075561523
2000-12-27,9.575627326965332,26.22690773010254,22.201505661010742,14.62173080444336,11.188197135925293
2000-12-28,9.855023384094238,26.672510147094727,22.470796585083008,14.742446899414062,11.26801586151123
2000-12-29,9.52482795715332,26.7520751953125,21.752695083618164,14.712265014648438,11.307924270629883
2001-01-02,9.880422592163086,25.972270965576172,21.064495086669922,14.682092666625977,11.467571258544922
2001-01-03,10.210617065429688,25.144725799560547,24.413694381713867,14.304855346679688,12.438719749450684
2001-01-04,10.947203636169434,24.603647232055664,25.076786041259766,13.897439956665039,11.959798812866211
2001-01-05,10.66781234741211,24.92192840576172,23.599905014038086,13.927618026733398,11.48087215423584
2001-01-08,10.413816452026367,24.890098571777344,23.75061798095703,14.153958320617676,11.48087215423584
2001-01-09,10.744006156921387,25.065147399902344,23.479358673095703,14.335027694702148,11.228107452392578
2001-01-10,10.66781234741211,24.41267204284668,24.564403533935547,14.274681091308594,11.001952171325684
2001-01-11,10.947203636169434,23.53736686706543,26.10155487060547,13.852164268493652,11.05516242980957
2001-01-12,10.718610763549805,24.078468322753906,25.70974349975586,13.67109489440918,11.26801586151123
