Date,spx_normalised,log_return
1995-09-11,1.2500489892526752,0.002145459104326619
1995-09-12,1.2557122000388723,0.004520159744577867
1995-09-13,1.2606347890431049,0.003912493233253933
1995-09-14,1.2711768508033308,0.008327730641203068
1995-09-15,1.2706105164304768,-0.0004456190077313238
1995-09-18,1.2693472983058627,-0.000994676542607209
1995-09-19,1.2724620044142174,0.002450779973160344
1995-09-20,1.2780598075686203,0.004389542654640088
1995-09-21,1.269848225046922,-0.006445767153083537
1995-09-22,1.2670819608144472,-0.0021807973622811616
1995-09-25,1.2672562482235579,0.00013754076607774834
1995-09-26,1.2663849441203459,-0.0006877881052718138
1995-09-27,1.265579047648928,-0.0006365781671870963
1995-09-28,1.2760994398075634,0.00827835014667766
1995-09-29,1.272919326067414,-0.0024951682840761436
1995-10-02,1.2670601582705159,-0.00461356339742558
1995-10-03,1.268410719513197,0.0010653337667951845
1995-10-04,1.2665156264415935,-0.0014951861837566582
1995-10-05,1.2690423285755041,0.0019930153560654418
1995-10-06,1.2687373588451458,-0.00024034374089865196
1995-10-09,1.2597634849398929,-0.007098207308092519
1995-10-10,1.2579121298984932,-0.0014706861870381616
1995-10-11,1.2621377022086242,0.003353565645012324
1995-10-12,1.2700659846015545,0.006261983063589938
1995-10-13,1.273115416020456,0.0023981245534407947
1995-10-16,1.2699136326787164,-0.0025180876602179936
1995-10-17,1.2780816101125516,0.006411319201368393
1995-10-18,1.2795191156462766,0.0011241048460908232
1995-10-19,1.2865109521888825,0.005449549429392242
1995-10-20,1.2795627207341396,-0.00541547073191051
1995-10-23,1.2743351619995484,-0.0040937940946799145
1995-10-24,1.2775587478852197,0.0025264275978083006
1995-10-25,1.2686937537572829,-0.0069631978299788955
1995-10-26,1.2561695216920687,-0.009920802372805682
1995-10-27,1.2626604314936152,0.005153920105994025
1995-10-30,1.2703927568758444,0.0061051614983549385
1995-10-31,1.2665810340733878,-0.003004938942820168
1995-11-01,1.2725054765597394,0.004666602113008622
1995-11-02,1.284485176796031,0.00937022423059286
1995-11-03,1.2863366647797716,0.0014403863184195842
1995-11-06,1.281740848049829,-0.0035791923049464103
1995-11-07,1.2770796236880917,-0.003643264206353969
1995-11-08,1.2888197618258195,0.009150959020873373
1995-11-09,1.2921958325766698,0.0026160808044890516
1995-11-10,1.2910195587430993,-0.0009107052542516314
1995-11-13,1.2901047824943652,-0.0007088200071727613
1995-11-14,1.2835485980033656,-0.005094857545744347
1995-11-15,1.2937205482861207,0.00789362889372125
1995-11-16,1.301082629248538,0.0056744964558461675
1995-11-17,1.307028874278821,0.0045598168061928845
1995-11-20,1.3000152351922838,-0.005380542647201558
1995-11-21,1.3073991186986327,0.005663774331747362
1995-11-22,1.3033914388854753,-0.0030700915087713554
1995-11-24,1.3068109817818474,0.0026201376763683726
1995-11-27,1.3097515334234329,0.002247645804331455
1995-11-28,1.3209253371883067,0.008495053943690323
1995-11-29,1.3235173140116707,0.001960320563002327
1995-11-30,1.3185729224635068,-0.00374279216648965
1995-12-01,1.3220796755356048,0.0026559761296898188
1995-12-04,1.336673155139192,0.010977798306364583
1995-12-05,1.3453856644019495,0.006496904426808392
1995-12-06,1.350830982691173,0.004039234531576064
1995-12-07,1.342096670884484,-0.006486874924441999
1995-12-08,1.3449500123503435,0.002123775932992622
1995-12-11,1.349393477157448,0.0032983684915199873
1995-12-12,1.3477816842146126,-0.0011951712723599073
1995-12-13,1.3541199762086387,0.004691735242333017
1995-12-14,1.3437302663712511,-0.007702251991020148
1995-12-15,1.3424670482466368,-0.0009405252628758021
1995-12-18,1.321709431115793,-0.0155830796808889
1995-12-19,1.3328614323367356,0.008402161706756672
1995-12-20,1.3198144709865305,-0.009836909620882572
1995-12-21,1.329724923684449,0.007480922108210386
1995-12-22,1.3329050374245985,0.002388702372253526
1995-12-26,1.3380235834395322,0.003832788522325714
1995-12-27,1.3385246431229325,0.0003744073686258176
1995-12-28,1.337631536475789,-0.0006674548272691538
1995-12-29,1.3415739415994932,0.002942967981677036
1996-01-02,1.352028926126334,0.007762864492984356
1996-01-03,1.353314079737221,0.0009500855934145847
1996-01-04,1.3454292694898125,-0.00584333644394075
1996-01-05,1.3432729447180545,-0.001603989629402669
1996-01-08,1.347084667520511,0.0028336198396852197
1996-01-09,1.327459719135375,-0.014675621542775907
1996-01-10,1.3035655933522448,-0.018163856202040307
1996-01-11,1.31273555721054,0.007009897470153348
1996-01-12,1.310818794537346,-0.001461195582211694
1996-01-15,1.3064843424498986,-0.0033121543994933944
1996-01-16,1.325259789275754,0.01426868603827014
1996-01-17,1.320751049779196,-0.003407955699786136
1996-01-18,1.324824137224148,0.0030791721083129886
1996-01-19,1.332643672782103,0.005884969214859481
1996-01-22,1.3360633486208162,0.002562797401865602
1996-01-23,1.3347345899220666,-0.0009950275827357302
1996-01-24,1.350351858494045,0.011632731372278826
1996-01-25,1.343969961412156,-0.00473730270078665
1996-01-26,1.3539674913434594,0.007411273142910346
1996-01-29,1.3596305691873154,0.004173857689270477
1996-01-30,1.3725469811586137,0.009455101624457285
1996-01-31,1.3853325778663232,0.00927211506836123
1996-02-01,1.3906472138342991,0.003829021001664046
1996-02-02,1.3849405309025802,-0.004112059497124676
1996-02-05,1.3971161881495728,0.008753045831763728
1996-02-06,1.4077890651733873,0.0076101882736061555
1996-02-07,1.4156302703329329,0.005554417808489198
1996-02-08,1.4290040039574277,0.0094028482186026
1996-02-09,1.4296574155636663,0.00045714516112749237
1996-02-12,1.4407223395512239,0.007709766470100909
1996-02-13,1.4386748945567822,-0.0014221346851783778
1996-02-14,1.4279367428435144,-0.007491912611887308
1996-02-15,1.4186578992079029,-0.006519281925069009
1996-02-16,1.4113828954788703,-0.005141282604525621
1996-02-20,1.3954173179733524,-0.011376477472832214
1996-02-21,1.4116442601213657,0.011561643699606883
1996-02-22,1.4350809313089583,0.016466078841211207
1996-02-23,1.4355601884484273,0.00033390251440579277
1996-02-26,1.4167847416225718,-0.013165110437642014
1996-02-27,1.4097711025360347,-0.004962685237932973
1996-02-28,1.4043475867907427,-0.0038545086820480634
1996-02-29,1.3949380608338835,-0.006722830451105111
1996-03-01,1.4035198877753934,0.006133273396279115
1996-03-04,1.4175470330061268,0.009944649472616973
1996-03-05,1.4283940644967108,0.007622845058024907
1996-03-06,1.4201390098294908,-0.0057960203106173225
1996-03-07,1.4237329730773147,0.0025275154315744786
1996-03-08,1.379843654489237,-0.03131207759703347
1996-03-11,1.3940450871290808,0.010239456620876553
1996-03-12,1.3876631900471919,-0.004588481352536533
1996-03-13,1.3908431708450002,0.002288986795939252
1996-03-14,1.3958964421704805,0.003626658795488069
1996-03-15,1.3971161881495728,0.0008734268104584331
1996-03-18,1.4215548457616254,0.01734098781096627
1996-03-19,1.4194637956793208,-0.001472042759168346
1996-03-20,1.415739150110249,-0.002627429346688359
1996-03-21,1.4140184773900972,-0.0012161274276625278
1996-03-22,1.4171331834984522,0.002200311207628758
1996-03-25,1.4158698324314969,-0.0008918812606948379
